Kidneys	4.50E-11	1.30E-08	7.00E-07	5.90E-06	1.20E-05	1.10E-05	1.00E-05	9.50E-06	9.10E-06	8.40E-06	7.90E-06	6.60E-06
Liver	6.30E-08	2.50E-07	7.40E-07	2.70E-06	5.90E-06	6.00E-06	5.50E-06	5.30E-06	5.00E-06	4.90E-06	4.70E-06	4.00E-06
Lungs	0.00E+00	0.00E+00	1.50E-11	2.00E-08	3.20E-07	6.40E-07	7.20E-07	8.80E-07	1.10E-06	1.00E-06	9.80E-07	8.70E-07
Muscle	6.90E-07	2.10E-06	3.90E-06	6.60E-06	7.10E-06	5.70E-06	5.30E-06	5.10E-06	4.90E-06	4.50E-06	4.30E-06	3.60E-06
Ovaries	2.70E-06	2.00E-05	5.30E-05	8.80E-05	7.10E-05	4.80E-05	4.20E-05	3.90E-05	3.60E-05	3.30E-05	3.10E-05	2.50E-05
Pancreas	0.00E+00	3.80E-11	3.30E-08	1.60E-06	6.70E-06	7.40E-06	6.60E-06	6.50E-06	5.70E-06	5.20E-06	4.90E-06	4.10E-06
Red_Marrow	2.70E-07	7.80E-07	1.80E-06	5.10E-06	8.90E-06	9.10E-06	8.60E-06	8.30E-06	7.80E-06	7.00E-06	6.40E-06	5.40E-06
Bone_Surfaces	3.50E-07	1.10E-06	2.90E-06	8.70E-06	1.40E-05	9.00E-06	5.00E-06	3.30E-06	3.10E-06	2.80E-06	2.60E-06	2.40E-06
Skin	1.10E-12	7.70E-10	8.00E-08	7.10E-07	1.40E-06	1.50E-06	1.50E-06	1.70E-06	1.80E-06	1.80E-06	1.80E-06	1.50E-06
Spleen	0.00E+00	2.10E-10	5.00E-08	1.30E-06	4.40E-06	5.20E-06	4.80E-06	4.80E-06	4.50E-06	4.30E-06	4.20E-06	3.50E-06
Testes	0.00E+00	0.00E+00	2.00E-11	4.20E-08	6.50E-07	1.30E-06	1.30E-06	1.60E-06	1.80E-06	1.80E-06	1.70E-06	1.50E-06
Thymus	0.00E+00	0.00E+00	0.00E+00	8.60E-10	5.30E-08	1.80E-07	3.10E-07	3.90E-07	4.50E-07	5.00E-07	5.40E-07	6.50E-07
Thyroid	0.00E+00	0.00E+00	0.00E+00	3.60E-12	2.00E-09	1.90E-08	3.20E-08	5.90E-08	9.20E-08	1.20E-07	1.40E-07	2.10E-07
Urin_Bladder_Wall	0.00E+00	8.10E-10	2.90E-07	4.30E-06	1.20E-05	1.10E-05	1.00E-05	9.10E-06	8.20E-06	7.90E-06	7.70E-06	6.50E-06
Uterus	1.50E-09	2.10E-06	2.00E-05	6.10E-05	6.40E-05	4.40E-05	3.80E-05	3.40E-05	3.10E-05	2.90E-05	2.70E-05	2.10E-05
Fetus	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Placenta	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Total_Body	1.20E-06	3.70E-06	6.70E-06	9.80E-06	9.30E-06	6.90E-06	6.10E-06	5.80E-06	5.40E-06	5.10E-06	4.80E-06	4.00E-06
* ----------------------------------------------------------------------------------------------------
****** SAF g-1 Stomach_Contents gamma ORNLAdultMale MeV 10e-03 15e-03 20e-03 30e-03 50e-03 100e-03 200e-03 500e-03 1000e-03 1500e-03 2000e-03 4000e-03
Adrenals	0.00E+00	4.00E-10	2.60E-07	6.10E-06	1.60E-05	1.40E-05	1.30E-05	1.30E-05	1.20E-05	1.00E-05	9.30E-06	7.90E-06
Brain	0.00E+00	0.00E+00	0.00E+00	2.70E-12	1.30E-09	7.90E-09	4.10E-08	6.60E-08	9.50E-08	1.20E-07	1.40E-07	2.00E-07
Breasts	0.00E+00	3.80E-12	8.50E-09	7.80E-07	2.20E-06	2.90E-06	2.80E-06	3.10E-06	3.30E-06	3.20E-06	3.20E-06	3.00E-06
Gallbladder_Wall	0.00E+00	3.50E-10	2.40E-07	6.00E-06	1.80E-05	1.60E-05	1.40E-05	1.30E-05	1.20E-05	1.00E-05	9.60E-06	9.00E-06
LLI_Wall	1.70E-11	4.40E-09	2.30E-07	2.10E-06	5.40E-06	4.90E-06	4.00E-06	4.20E-06	3.90E-06	3.80E-06	3.70E-06	3.10E-06
Small_Intestine	1.10E-08	1.70E-07	1.20E-06	6.10E-06	1.10E-05	1.10E-05	9.40E-06	8.50E-06	8.00E-06	7.70E-06	7.40E-06	6.10E-06
Stomach	3.00E-04	6.90E-04	8.40E-04	6.50E-04	3.20E-04	1.90E-04	1.80E-04	1.80E-04	1.60E-04	1.50E-04	1.40E-04	1.10E-04
ULI_Wall	1.70E-09	1.20E-06	5.00E-06	1.50E-05	1.80E-05	1.40E-05	1.20E-05	1.10E-05	1.10E-05	9.80E-06	9.20E-06	7.40E-06
Heart_Wall	3.70E-10	3.60E-08	9.30E-07	8.30E-06	1.50E-05	1.20E-05	1.10E-05	1.10E-05	9.80E-06	9.10E-06	8.60E-06	8.10E-06
Kidneys	0.00E+00	6.10E-10	3.80E-07	6.70E-06	1.50E-05	1.40E-05	1.30E-05	1.10E-05	1.10E-05	9.80E-06	9.20E-06	7.80E-06
Liver	0.00E+00	9.50E-09	4.00E-07	3.70E-06	8.00E-06	7.60E-06	6.90E-06	6.60E-06	6.30E-06	5.80E-06	5.40E-06	4.60E-06
Lungs	9.00E-11	2.20E-08	1.10E-06	5.10E-06	7.00E-06	5.80E-06	5.00E-06	5.00E-06	5.00E-06	4.70E-06	4.40E-06	3.60E-06
Muscle	3.10E-08	9.80E-07	3.50E-06	7.00E-06	6.90E-06	5.10E-06	4.70E-06	4.60E-06	4.40E-06	4.20E-06	3.90E-06	3.30E-06
Ovaries	0.00E+00	0.00E+00	1.10E-09	1.60E-07	1.70E-06	3.00E-06	2.80E-06	3.10E-06	2.90E-06	2.90E-06	2.90E-06	2.50E-06
Pancreas	9.40E-07	9.30E-06	4.70E-05	1.20E-04	9.90E-05	6.40E-05	5.70E-05	5.20E-05	4.70E-05	4.30E-05	4.00E-05	3.20E-05
Red_Marrow	9.80E-10	2.40E-08	2.30E-07	1.30E-06	3.00E-06	3.70E-06	3.80E-06	4.00E-06	3.60E-06	3.40E-06	3.20E-06	2.90E-06
Bone_Surfaces	2.30E-09	6.70E-08	7.20E-07	4.30E-06	8.50E-06	6.20E-06	3.60E-06	2.40E-06	2.20E-06	2.20E-06	2.10E-06	1.80E-06
Skin	3.80E-10	2.10E-08	3.60E-07	1.30E-06	1.80E-06	1.70E-06	1.70E-06	2.00E-06	2.00E-06	1.90E-06	1.80E-06	1.80E-06
Spleen	2.90E-13	1.70E-07	7.30E-06	4.80E-05	5.70E-05	4.10E-05	3.60E-05	3.30E-05	2.90E-05	2.70E-05	2.50E-05	1.90E-05
Testes	0.00E+00	0.00E+00	0.00E+00	4.60E-10	3.80E-08	1.00E-07	2.10E-07	3.60E-07	4.50E-07	4.80E-07	5.00E-07	5.20E-07
Thymus	0.00E+00	0.00E+00	2.40E-10	1.40E-07	8.50E-07	1.70E-06	2.00E-06	2.30E-06	2.50E-06	2.60E-06	2.60E-06	2.10E-06
Thyroid	0.00E+00	0.00E+00	0.00E+00	5.30E-10	4.00E-08	9.70E-08	1.80E-07	3.00E-07	3.90E-07	4.30E-07	4.60E-07	5.30E-07
Urin_Bladder_Wall	0.00E+00	0.00E+00	8.50E-12	2.50E-08	5.60E-07	7.70E-07	1.00E-06	1.30E-06	1.40E-06	1.40E-06	1.40E-06	1.30E-06
Uterus	0.00E+00	0.00E+00	2.80E-10	1.70E-07	1.40E-06	2.60E-06	2.40E-06	2.50E-06	2.90E-06	2.80E-06	2.60E-06	2.30E-06
Fetus	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Placenta	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Total_Body	6.80E-07	2.30E-06	4.50E-06	7.50E-06	7.40E-06	5.50E-06	5.00E-06	4.80E-06	4.50E-06	4.20E-06	4.00E-06	3.40E-06
* ----------------------------------------------------------------------------------------------------
****** SAF g-1 ULI_Contents gamma ORNLAdultMale MeV 10e-03 15e-03 20e-03 30e-03 50e-03 100e-03 200e-03 500e-03 1000e-03 1500e-03 2000e-03 4000e-03
Adrenals	0.00E+00	0.00E+00	2.10E-09	6.40E-07	3.00E-06	5.10E-06	4.30E-06	4.10E-06	3.80E-06	3.70E-06	3.60E-06	3.30E-06
Brain	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.90E-11	1.20E-09	4.00E-09	1.30E-08	2.70E-08	4.10E-08	5.40E-08	9.80E-08
Breasts	0.00E+00	0.00E+00	2.70E-13	5.10E-09	1.90E-07	3.30E-07	5.00E-07	7.10E-07	8.20E-07	8.60E-07	8.80E-07	9.20E-07
Gallbladder_Wall	4.40E-09	3.40E-06	2.30E-05	6.00E-05	5.50E-05	3.90E-05	3.50E-05	3.10E-05	2.60E-05	2.50E-05	2.40E-05	1.80E-05
LLI_Wall	6.20E-08	3.80E-06	1.10E-05	1.70E-05	1.50E-05	1.10E-05	1.00E-05	1.10E-05	1.00E-05	9.20E-06	8.40E-06	6.60E-06
Small_Intestine	4.60E-06	4.40E-05	1.10E-04	1.40E-04	1.00E-04	6.40E-05	5.80E-05	5.50E-05	4.90E-05	4.50E-05	4.20E-05	3.20E-05
Stomach	4.80E-07	2.70E-06	9.10E-06	2.10E-05	2.00E-05	1.50E-05	1.30E-05	1.30E-05	1.20E-05	1.10E-05	1.00E-05	8.80E-06
ULI_Wall	3.30E-04	7.30E-04	8.20E-04	5.50E-04	2.50E-04	1.50E-04	1.50E-04	1.50E-04	1.40E-04	1.30E-04	1.20E-04	9.40E-05
Heart_Wall	0.00E+00	0.00E+00	2.70E-11	4.80E-08	5.50E-07	1.40E-06	1.60E-06	1.50E-06	1.70E-06	1.80E-06	1.80E-06	1.50E-06
Kidneys	0.00E+00	4.60E-10	1.80E-07	4.70E-06	1.10E-05	1.10E-05	1.00E-05	9.30E-06	8.80E-06	8.70E-06	8.40E-06	6.80E-06
Liver	9.30E-09	1.90E-07	1.60E-06	7.20E-06	1.10E-05	9.70E-06	8.70E-06	8.60E-06	8.30E-06	7.60E-06	7.10E-06	6.00E-06
Lungs	0.00E+00	0.00E+00	3.00E-11	3.80E-08	4.00E-07	8.90E-07	8.70E-07	1.10E-06	1.10E-06	1.20E-06	1.30E-06	1.10E-06
Muscle	6.10E-08	7.40E-07	2.70E-06	6.30E-06	6.90E-06	5.50E-06	5.00E-06	4.90E-06	4.60E-06	4.30E-06	4.10E-06	3.50E-06
Ovaries	1.60E-07	1.60E-05	5.40E-05	7.90E-05	5.90E-05	4.00E-05	3.50E-05	3.30E-05	3.10E-05	2.80E-05	2.60E-05	2.00E-05
Pancreas	0.00E+00	5.40E-11	6.60E-08	2.50E-06	8.70E-06	8.40E-06	7.60E-06	7.10E-06	6.80E-06	5.90E-06	5.40E-06	5.00E-06
Red_Marrow	1.80E-08	2.10E-07	1.20E-06	4.40E-06	7.10E-06	7.30E-06	6.90E-06	7.10E-06	6.20E-06	5.70E-06	5.30E-06	4.40E-06
Bone_Surfaces	2.30E-08	3.10E-07	1.90E-06	7.50E-06	1.20E-05	7.70E-06	4.30E-06	2.90E-06	2.60E-06	2.50E-06	2.30E-06	2.00E-06
Skin	0.00E+00	1.50E-09	8.80E-08	8.10E-07	1.50E-06	1.50E-06	1.60E-06	1.70E-06	1.80E-06	1.90E-06	1.90E-06	1.50E-06
Spleen	0.00E+00	9.10E-11	5.00E-08	1.80E-06	4.60E-06	5.50E-06	4.80E-06	4.40E-06	4.10E-06	3.90E-06	3.80E-06	3.40E-06
Testes	0.00E+00	0.00E+00	2.60E-11	4.30E-08	6.50E-07	8.60E-07	1.10E-06	1.30E-06	1.40E-06	1.40E-06	1.50E-06	1.50E-06
Thymus	0.00E+00	0.00E+00	0.00E+00	1.60E-09	8.10E-08	2.10E-07	3.60E-07	5.00E-07	5.60E-07	5.90E-07	6.20E-07	6.70E-07
Thyroid	0.00E+00	0.00E+00	0.00E+00	6.30E-12	2.90E-09	2.50E-08	5.80E-08	1.20E-07	1.70E-07	2.00E-07	2.20E-07	2.30E-07
Urin_Bladder_Wall	0.00E+00	6.10E-10	1.30E-07	3.10E-06	7.50E-06	8.30E-06	7.60E-06	7.40E-06	6.60E-06	6.00E-06	5.60E-06	5.20E-06
Uterus	0.00E+00	7.90E-09	1.00E-06	1.30E-05	2.60E-05	2.10E-05	1.80E-05	1.60E-05	1.60E-05	1.40E-05	1.30E-05	1.10E-05
Fetus	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Placenta	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Total_Body	1.10E-06	3.50E-06	6.50E-06	9.40E-06	8.80E-06	6.50E-06	5.80E-06	5.60E-06	5.30E-06	4.90E-06	4.60E-06	3.80E-06
* ----------------------------------------------------------------------------------------------------
****** SAF g-1 Heart_Contents gamma ORNLAdultMale MeV 10e-03 15e-03 20e-03 30e-03 50e-03 100e-03 200e-03 500e-03 1000e-03 1500e-03 2000e-03 4000e-03
Adrenals	0.00E+00	2.30E-10	2.40E-07	5.10E-06	1.40E-05	1.30E-05	1.20E-05	1.10E-05	1.00E-05	9.90E-06	9.40E-06	7.40E-06
Brain	0.00E+00	0.00E+00	0.00E+00	5.20E-10	2.90E-08	1.20E-07	2.10E-07	3.10E-07	4.20E-07	4.80E-07	5.10E-07	5.50E-07
Breasts	0.00E+00	1.00E-08	6.10E-07	7.30E-06	1.50E-05	1.20E-05	1.20E-05	1.20E-05	1.10E-05	1.10E-05	1.00E-05	8.60E-06
Gallbladder_Wall	0.00E+00	3.20E-12	9.60E-09	9.60E-07	4.10E-06	5.40E-06	4.80E-06	4.40E-06	4.60E-06	4.40E-06	4.10E-06	3.60E-06
LLI_Wall	0.00E+00	0.00E+00	1.40E-13	2.10E-09	1.10E-07	1.70E-07	2.50E-07	3.50E-07	4.20E-07	4.60E-07	5.00E-07	5.90E-07
Small_Intestine	0.00E+00	0.00E+00	3.30E-12	1.60E-08	2.70E-07	7.50E-07	8.30E-07	1.00E-06	1.10E-06	1.10E-06	1.10E-06	1.00E-06
Stomach	0.00E+00	9.40E-09	6.00E-07	4.50E-06	9.50E-06	8.50E-06	7.90E-06	7.30E-06	7.10E-06	6.90E-06	6.60E-06	5.10E-06
ULI_Wall	0.00E+00	0.00E+00	9.80E-12	2.90E-08	6.20E-07	9.60E-07	1.20E-06	1.30E-06	1.30E-06	1.30E-06	1.30E-06	1.40E-06
Heart_Wall	1.80E-04	4.00E-04	5.20E-04	4.40E-04	2.40E-04	1.40E-04	1.30E-04	1.30E-04	1.20E-04	1.10E-04	1.00E-04	8.20E-05
Kidneys	0.00E+00	0.00E+00	1.10E-09	3.40E-07	2.10E-06	3.30E-06	3.10E-06	3.40E-06	3.50E-06	3.40E-06	3.30E-06	2.90E-06
Liver	1.40E-09	7.70E-08	1.30E-06	8.80E-06	1.30E-05	1.10E-05	1.00E-05	9.20E-06	8.40E-06	8.00E-06	7.70E-06	6.50E-06
Lungs	1.20E-07	1.70E-06	1.20E-05	3.70E-05	3.70E-05	2.40E-05	2.10E-05	2.00E-05	1.80E-05	1.70E-05	1.50E-05	1.20E-05
Muscle	5.10E-08	8.20E-07	2.70E-06	5.50E-06	5.80E-06	4.50E-06	4.20E-06	4.00E-06	3.80E-06	3.60E-06	3.40E-06	2.90E-06
Ovaries	0.00E+00	0.00E+00	0.00E+00	9.00E-10	6.10E-08	1.70E-07	3.10E-07	4.90E-07	6.20E-07	6.80E-07	7.00E-07	6.90E-07
Pancreas	0.00E+00	5.90E-10	2.80E-07	5.90E-06	1.50E-05	1.40E-05	1.20E-05	1.10E-05	9.80E-06	9.60E-06	9.20E-06	7.00E-06
Red_Marrow	1.90E-11	5.30E-08	4.80E-07	2.60E-06	5.20E-06	5.60E-06	5.40E-06	5.60E-06	5.00E-06	4.70E-06	4.40E-06	3.90E-06
Bone_Surfaces	5.80E-09	1.40E-07	1.40E-06	8.20E-06	1.50E-05	9.70E-06	5.40E-06	3.70E-06	3.30E-06	3.10E-06	3.00E-06	2.60E-06
Skin	2.40E-09	3.80E-08	2.60E-07	1.10E-06	1.80E-06	1.70E-06	1.70E-06	2.00E-06	2.00E-06	2.00E-06	1.80E-06	1.50E-06
Spleen	0.00E+00	4.60E-12	1.40E-08	1.70E-06	5.40E-06	6.50E-06	5.70E-06	5.10E-06	4.90E-06	4.80E-06	4.70E-06	4.30E-06
Testes	0.00E+00	0.00E+00	0.00E+00	2.10E-12	1.50E-09	1.60E-08	4.00E-08	8.70E-08	1.30E-07	1.60E-07	1.80E-07	2.00E-07
Thymus	3.60E-08	6.60E-06	2.90E-05	7.60E-05	6.90E-05	4.60E-05	4.10E-05	3.80E-05	3.70E-05	3.40E-05	3.20E-05	2.40E-05
Thyroid	0.00E+00	0.00E+00	1.30E-10	2.00E-07	1.50E-06	2.70E-06	2.40E-06	2.30E-06	2.20E-06	2.30E-06	2.40E-06	2.30E-06
Urin_Bladder_Wall	0.00E+00	0.00E+00	0.00E+00	1.00E-10	1.60E-08	8.40E-08	1.50E-07	2.50E-07	3.20E-07	3.50E-07	3.60E-07	3.90E-07
Uterus	0.00E+00	0.00E+00	0.00E+00	7.60E-10	5.50E-08	1.90E-07	3.20E-07	4.70E-07	5.70E-07	5.90E-07	6.00E-07	6.70E-07
Fetus	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Placenta	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Total_Body	8.40E-07	2.40E-06	4.50E-06	7.40E-06	7.50E-06	5.50E-06	4.80E-06	4.60E-06	4.30E-06	4.00E-06	3.80E-06	3.20E-06
* ----------------------------------------------------------------------------------------------------
****** SAF g-1 Heart_Wall gamma ORNLAdultMale MeV 10e-03 15e-03 20e-03 30e-03 50e-03 100e-03 200e-03 500e-03 1000e-03 1500e-03 2000e-03 4000e-03
Adrenals	0.00E+00	1.20E-09	3.30E-07	7.30E-06	1.70E-05	1.50E-05	1.30E-05	1.30E-05	1.10E-05	1.00E-05	9.60E-06	7.80E-06
Brain	0.00E+00	0.00E+00	0.00E+00	4.00E-10	2.70E-08	9.00E-08	1.80E-07	3.00E-07	3.80E-07	4.30E-07	4.60E-07	5.00E-07
Breasts	9.10E-10	6.30E-08	1.30E-06	1.10E-05	1.70E-05	1.30E-05	1.30E-05	1.30E-05	1.30E-05	1.20E-05	1.10E-05	9.50E-06
Gallbladder_Wall	0.00E+00	2.00E-11	2.50E-08	1.60E-06	5.10E-06	6.50E-06	5.50E-06	5.90E-06	5.20E-06	4.90E-06	4.70E-06	3.50E-06
LLI_Wall	0.00E+00	0.00E+00	5.60E-13	4.10E-09	1.20E-07	2.00E-07	3.10E-07	4.40E-07	5.30E-07	5.70E-07	6.00E-07	6.70E-07
Small_Intestine	0.00E+00	0.00E+00	1.10E-11	2.70E-08	3.30E-07	9.80E-07	1.10E-06	1.30E-06	1.30E-06	1.30E-06	1.30E-06	1.30E-06
Stomach	3.90E-09	1.80E-07	2.60E-06	1.20E-05	1.70E-05	1.40E-05	1.20E-05	1.10E-05	1.10E-05	1.00E-05	9.30E-06	8.50E-06
ULI_Wall	0.00E+00	0.00E+00	3.10E-11	5.00E-08	7.90E-07	1.20E-06	1.50E-06	1.50E-06	1.50E-06	1.50E-06	1.50E-06	1.50E-06
Heart_Wall	2.70E-03	2.00E-03	1.40E-03	7.60E-04	3.30E-04	2.00E-04	1.90E-04	2.00E-04	1.90E-04	1.70E-04	1.60E-04	1.30E-04
Kidneys	0.00E+00	2.10E-13	2.90E-09	6.60E-07	2.70E-06	4.30E-06	3.80E-06	3.70E-06	3.80E-06	3.60E-06	3.40E-06	3.30E-06
Liver	5.30E-08	6.00E-07	3.40E-06	1.10E-05	1.50E-05	1.20E-05	1.10E-05	1.00E-05	9.70E-06	9.00E-06	8.30E-06	6.80E-06
Lungs	1.00E-07	3.70E-06	1.80E-05	3.90E-05	3.50E-05	2.30E-05	2.00E-05	1.90E-05	1.70E-05	1.60E-05	1.50E-05	1.20E-05
Muscle	1.40E-06	3.30E-06	5.10E-06	6.80E-06	6.20E-06	4.70E-06	4.30E-06	4.30E-06	4.10E-06	3.80E-06	3.60E-06	3.00E-06
Ovaries	0.00E+00	0.00E+00	0.00E+00	1.50E-09	8.20E-08	2.30E-07	4.20E-07	5.80E-07	6.40E-07	6.70E-07	7.00E-07	7.60E-07
Pancreas	0.00E+00	9.10E-09	1.10E-06	1.20E-05	2.30E-05	1.90E-05	1.60E-05	1.50E-05	1.40E-05	1.30E-05	1.20E-05	1.00E-05
Red_Marrow	1.90E-11	5.30E-08	4.80E-07	2.60E-06	5.20E-06	5.60E-06	5.40E-06	5.60E-06	5.00E-06	4.70E-06	4.40E-06	3.90E-06
Bone_Surfaces	5.80E-09	1.40E-07	1.40E-06	8.20E-06	1.50E-05	9.70E-06	5.40E-06	3.70E-06	3.30E-06	3.10E-06	3.00E-06	2.60E-06
Skin	1.00E-08	9.30E-08	4.50E-07	1.40E-06	1.90E-06	1.80E-06	1.90E-06	2.00E-06	2.10E-06	2.00E-06	1.90E-06	1.80E-06
Spleen	0.00E+00	5.20E-11	5.60E-08	2.90E-06	9.50E-06	9.00E-06	7.40E-06	7.00E-06	7.10E-06	6.50E-06	6.10E-06	6.00E-06
Testes	0.00E+00	0.00E+00	0.00E+00	3.40E-12	2.00E-09	1.90E-08	4.80E-08	9.90E-08	1.50E-07	1.70E-07	1.90E-07	2.10E-07
Thymus	6.70E-07	1.10E-05	3.30E-05	6.10E-05	5.60E-05	3.80E-05	3.40E-05	3.10E-05	3.00E-05	2.80E-05	2.50E-05	1.90E-05
Thyroid	0.00E+00	0.00E+00	1.20E-10	1.00E-07	1.00E-06	2.20E-06	2.10E-06	2.30E-06	2.30E-06	2.30E-06	2.30E-06	2.00E-06
Urin_Bladder_Wall	0.00E+00	0.00E+00	0.00E+00	1.80E-10	2.10E-08	1.00E-07	1.20E-07	1.70E-07	2.20E-07	2.70E-07	3.10E-07	4.30E-07
Uterus	0.00E+00	0.00E+00	0.00E+00	1.30E-09	7.30E-08	2.00E-07	3.80E-07	5.50E-07	6.20E-07	6.40E-07	6.50E-07	6.60E-07
Fetus	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Placenta	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
Total_Body	1.40E-05	1.40E-05	1.30E-05	1.30E-05	9.70E-06	6.70E-06	6.10E-06	5.90E-06	5.60E-06	5.20E-06	4.80E-06	4.00E-06
* ----------------------------------------------------------------------------------------------------
****** SAF g-1 Kidneys gamma ORNLAdultMale MeV 10e-03 15e-03 20e-03 30e-03 50e-03 100e-03 200e-03 500e-03 1000e-03 1500e-03 2000e-03 4000e-03
Adrenals	7.60E-07	1.20E-05	3.70E-05	6.40E-05	5.20E-05	3.70E-05	3.40E-05	3.30E-05	3.10E-05	2.80E-05	2.60E-05	2.20E-05
Brain	0.00E+00	0.00E+00	0.00E+00	8.60E-13	7.00E-10	5.10E-09	1.20E-08	3.00E-08	5.60E-08	7.80E-08	9.90E-08	1.70E-07
Breasts	0.00E+00	0.00E+00	5.40E-12	2.20E-08	5.10E-07	9.20E-07	1.10E-06	1.30E-06	1.60E-06	1.70E-06	1.60E-06	1.30E-06
Gallbladder_Wall	0.00E+00	4.40E-09	9.90E-07	1.30E-05	2.50E-05	2.20E-05	1.80E-05	1.80E-05	1.40E-05	1.40E-05	1.40E-05	1.10E-05
LLI_Wall	0.00E+00	1.20E-11	1.20E-08	6.20E-07	1.80E-06	2.70E-06	2.80E-06	2.70E-06	2.70E-06	2.80E-06	2.80E-06	2.80E-06
Small_Intestine	4.50E-11	1.30E-08	7.00E-07	5.90E-06	1.20E-05	1.10E-05	1.00E-05	9.50E-06	9.10E-06	8.40E-06	7.90E-06	6.60E-06
Stomach	0.00E+00	1.80E-09	4.20E-07	7.60E-06	1.50E-05	1.30E-05	1.20E-05	1.10E-05	1.10E-05	9.90E-06	9.20E-06	8.00E-06
ULI_Wall	0.00E+00	1.30E-09	3.70E-07	5.20E-06	1.20E-05	1.10E-05	1.00E-05	9.30E-06	7.90E-06	7.50E-06	7.30E-06	6.00E-06
Heart_Wall	0.00E+00	2.10E-13	2.90E-09	6.60E-07	2.70E-06	4.30E-06	3.80E-06	3.70E-06	3.80E-06	3.60E-06	3.40E-06	3.30E-06
Kidneys	3.10E-03	2.60E-03	2.00E-03	9.90E-04	4.00E-04	2.30E-04	2.40E-04	2.50E-04	2.30E-04	2.10E-04	2.00E-04	1.60E-04
Liver	5.10E-08	6.50E-07	4.00E-06	1.40E-05	1.90E-05	1.50E-05	1.40E-05	1.30E-05	1.20E-05	1.10E-05	1.10E-05	8.10E-06
Lungs	0.00E+00	1.50E-10	4.80E-08	1.20E-06	3.20E-06	3.40E-06	3.20E-06	3.20E-06	3.50E-06	3.30E-06	3.10E-06	2.70E-06
Muscle	1.30E-06	3.90E-06	6.70E-06	8.20E-06	6.50E-06	4.90E-06	4.70E-06	4.70E-06	4.50E-06	4.30E-06	4.00E-06	3.40E-06
Ovaries	0.00E+00	0.00E+00	1.80E-09	5.80E-07	2.00E-06	3.50E-06	3.50E-06	3.60E-06	3.50E-06	3.30E-06	3.10E-06	3.10E-06
Pancreas	0.00E+00	3.40E-08	2.50E-06	2.20E-05	3.40E-05	2.60E-05	2.30E-05	2.30E-05	2.10E-05	1.80E-05	1.70E-05	1.30E-05
Red_Marrow	1.50E-08	2.10E-07	1.30E-06	5.10E-06	8.50E-06	8.50E-06	8.50E-06	8.50E-06	7.80E-06	7.40E-06	7.00E-06	5.80E-06
Bone_Surfaces	2.80E-08	4.20E-07	2.90E-06	1.20E-05	1.70E-05	9.70E-06	5.60E-06	3.90E-06	3.60E-06	3.50E-06	3.30E-06	2.80E-06
Skin	1.50E-08	1.80E-07	1.10E-06	2.40E-06	2.20E-06	1.80E-06	2.00E-06	2.30E-06	2.40E-06	2.10E-06	2.00E-06	1.80E-06
Spleen	1.30E-07	7.00E-06	3.40E-05	6.30E-05	5.10E-05	3.40E-05	3.10E-05	3.00E-05	2.80E-05	2.60E-05	2.40E-05	1.90E-05
Testes	0.00E+00	0.00E+00	0.00E+00	3.80E-10	3.50E-08	1.10E-07	2.20E-07	3.70E-07	4.30E-07	4.60E-07	4.70E-07	5.20E-07
Thymus	0.00E+00	0.00E+00	1.50E-12	1.40E-08	3.90E-07	7.70E-07	1.00E-06	1.20E-06	1.20E-06	1.20E-06	1.30E-06	1.30E-06
Thyroid	0.00E+00	0.00E+00	0.00E+00	1.00E-10	1.60E-08	9.10E-08	2.30E-07	3.70E-07	4.10E-07	4.20E-07	4.20E-07	4.00E-07
